Chn,dec,id,Time,t,B0,B0,B0,,C0,,,,,,,
,0,163,27629.53292,,,,,,,,,,,,,
,0,565,27629.53335,,,,,,,,,,,,,
,0,000000A3,27629.53429,,,,,,,,,,,,,
,0,90,27629.53454,,,,,,,,,,,,,
,0,98,27629.5348,,,,,,,,,,,,,
,0,000000B2,27629.53506,,,,,,,,,,,,,
,0,000000B3,27629.53531,,,,,,,,,,,,,
,0,163,27629.53557,,,,,,,,,,,,,
,0,230,27629.53582,,,,,,,,,,,,,
,0,323,27629.53599,,,,,,,,,,,,,
,0,500,27629.53625,,,,,,,,,,,,,
,0,565,27629.53651,,,,,,,,,,,,,
,0,163,27629.5371,,,,,,,,,,,,,
,0,565,27629.53753,,,,,,,,,,,,,
,0,163,27629.53907,,,,,,,,,,,,,
,0,565,27629.53949,,,,,,,,,,,,,
,0,163,27629.54111,,,,,,,,,,,,,
,0,565,27629.54154,,,,,,,,,,,,,
,0,163,27629.54316,,,,,,,,,,,,,
,0,565,27629.5435,,,,,,,,,,,,,
,0,000000A3,27629.54427,,,,,,,,,,,,,
,0,90,27629.54453,,,,,,,,,,,,,
,0,98,27629.54478,,,,,,,,,,,,,
,0,000000B2,27629.54504,,,,,,,,,,,,,
,0,000000B3,27629.5453,,,,,,,,,,,,,
,0,163,27629.54555,,,,,,,,,,,,,
,0,230,27629.54581,,,,,,,,,,,,,
,0,323,27629.54606,,,,,,,,,,,,,
,0,500,27629.54632,,,,,,,,,,,,,
,0,565,27629.54649,,,,,,,,,,,,,
,0,163,27629.54726,,,,,,,,,,,,,
,0,565,27629.5476,,,,,,,,,,,,,
,0,163,27629.54922,,,,,,,,,,,,,
,0,565,27629.54965,,,,,,,,,,,,,
,0,163,27629.55127,,,,,,,,,,,,,
,0,565,27629.5517,,,,,,,,,,,,,
,0,163,27629.55332,,,,,,,,,,,,,
,0,565,27629.55374,,,,,,,,,,,,,
,0,000000A3,27629.55434,,,,,,,,,,,,,
,0,90,27629.5546,,,,,,,,,,,,,
,0,98,27629.55477,,,,,,,,,,,,,
,0,000000B2,27629.55502,,,,,,,,,,,,,
,0,000000B3,27629.55528,,,,,,,,,,,,,
,0,163,27629.55554,,,,,,,,,,,,,
,0,230,27629.55579,,,,,,,,,,,,,
,0,323,27629.55605,,,,,,,,,,,,,
,0,500,27629.5563,,,,,,,,,,,,,
,0,565,27629.55647,,,,,,,,,,,,,
,0,163,27629.55741,,,,,,,,,,,,,
,0,565,27629.55784,,,,,,,,,,,,,
,0,163,27629.55946,,,,,,,,,,,,,
,0,565,27629.55989,,,,,,,,,,,,,
,0,163,27629.56151,,,,,,,,,,,,,
,0,565,27629.56185,,,,,,,,,,,,,
,0,163,27629.56356,,,,,,,,,,,,,
,0,565,27629.5639,,,,,,,,,,,,,
,0,230,27629.56433,,,,,,,,,,,,,
,0,90,27629.56458,,,,,,,,,,,,,
,0,98,27629.56484,,,,,,,,,,,,,
,0,000000B2,27629.56501,,,,,,,,,,,,,
,0,323,27629.56526,,,,,,,,,,,,,
,0,500,27629.56552,,,,,,,,,,,,,
,0,163,27629.56578,,,,,,,,,,,,,
,0,565,27629.5662,,,,,,,,,,,,,
,0,163,27629.56757,,,,,,,,,,,,,
,0,565,27629.56799,,,,,,,,,,,,,
,0,163,27629.56962,,,,,,,,,,,,,
,0,565,27629.57004,,,,,,,,,,,,,
,0,163,27629.57166,,,,,,,,,,,,,
,0,565,27629.57209,,,,,,,,,,,,,
,0,163,27629.57371,,,,,,,,,,,,,
,0,565,27629.57414,,,,,,,,,,,,,
,0,90,27629.57439,,,,,,,,,,,,,
,0,98,27629.57465,,,,,,,,,,,,,
,0,000000B2,27629.57482,,,,,,,,,,,,,
,0,230,27629.57508,,,,,,,,,,,,,
,0,323,27629.57533,,,,,,,,,,,,,
,0,500,27629.57559,,,,,,,,,,,,,
,0,163,27629.57585,,,,,,,,,,,,,
,0,565,27629.57627,,,,,,,,,,,,,
,0,163,27629.57781,,,,,,,,,,,,,
,0,565,27629.57823,,,,,,,,,,,,,
,0,163,27629.57986,,,,,,,,,,,,,
,0,565,27629.5802,,,,,,,,,,,,,
,0,163,27629.5819,,,,,,,,,,,,,
,0,565,27629.58225,,,,,,,,,,,,,
,0,163,27629.58395,,,,,,,,,,,,,
,0,230,27629.58429,,,,,,,,,,,,,
,0,90,27629.58455,,,,,,,,,,,,,
,0,98,27629.58481,,,,,,,,,,,,,
,0,000000B2,27629.58506,,,,,,,,,,,,,
,0,323,27629.58532,,,,,,,,,,,,,
,0,500,27629.58549,,,,,,,,,,,,,
,0,565,27629.58574,,,,,,,,,,,,,
,0,163,27629.58626,,,,,,,,,,,,,
,0,565,27629.58668,,,,,,,,,,,,,
,0,163,27629.58796,,,,,,,,,,,,,
,0,565,27629.58839,,,,,,,,,,,,,
,0,163,27629.59001,,,,,,,,,,,,,
,0,565,27629.59044,,,,,,,,,,,,,
,0,163,27629.59206,,,,,,,,,,,,,
,0,565,27629.59249,,,,,,,,,,,,,
,0,163,27629.59411,,,,,,,,,,,,,
,0,90,27629.59436,,,,,,,,,,,,,
,0,98,27629.59462,,,,,,,,,,,,,
,0,000000B2,27629.59487,,,,,,,,,,,,,
,0,230,27629.59513,,,,,,,,,,,,,
,0,323,27629.5953,,,,,,,,,,,,,
,0,500,27629.59556,,,,,,,,,,,,,
,0,565,27629.59581,,,,,,,,,,,,,
,0,163,27629.59641,,,,,,,,,,,,,
,0,565,27629.59684,,,,,,,,,,,,,
,0,163,27629.5982,,,,,,,,,,,,,
,0,565,27629.59863,,,,,,,,,,,,,
,0,163,27629.60025,,,,,,,,,,,,,
,0,565,27629.60059,,,,,,,,,,,,,
,0,163,27629.6023,,,,,,,,,,,,,
,0,565,27629.60264,,,,,,,,,,,,,
,0,000000A0,27629.60426,,,,,,,,,,,,,
,0,90,27629.60452,,,,,,,,,,,,,
,0,98,27629.60477,,,,,,,,,,,,,
,0,000000B0,27629.60503,,,,,,,,,,,,,
,0,000000B2,27629.60529,,,,,,,,,,,,,
,0,000000C0,27629.60554,,,,,,,,,,,,,
,0,163,27629.6058,,,,,,,,,,,,,
,0,230,27629.60597,,,,,,,,,,,,,
,0,323,27629.60622,,,,,,,,,,,,,
,0,500,27629.60648,,,,,,,,,,,,,
,0,565,27629.60674,,,,,,,,,,,,,
,0,163,27629.60733,,,,,,,,,,,,,
,0,565,27629.60776,,,,,,,,,,,,,
,0,163,27629.60836,,,,,,,,,,,,,
,0,565,27629.60878,,,,,,,,,,,,,
,0,163,27629.61041,,,,,,,,,,,,,
,0,565,27629.61083,,,,,,,,,,,,,
,0,163,27629.61245,,,,,,,,,,,,,
,0,565,27629.61288,,,,,,,,,,,,,
,0,000000A0,27629.61425,,,,,,,,,,,,,
,0,90,27629.6145,,,,,,,,,,,,,
,0,98,27629.61476,,,,,,,,,,,,,
,0,000000B0,27629.61501,,,,,,,,,,,,,
,0,000000B2,27629.61527,,,,,,,,,,,,,
,0,000000C0,27629.61553,,,,,,,,,,,,,
,0,163,27629.61578,,,,,,,,,,,,,
,0,230,27629.61604,,,,,,,,,,,,,
,0,323,27629.61621,,,,,,,,,,,,,
,0,500,27629.61646,,,,,,,,,,,,,
,0,565,27629.61672,,,,,,,,,,,,,
,0,163,27629.61732,,,,,,,,,,,,,
,0,565,27629.61774,,,,,,,,,,,,,
,0,163,27629.6186,,,,,,,,,,,,,
,0,565,27629.61894,,,,,,,,,,,,,
,0,163,27629.62065,,,,,,,,,,,,,
,0,565,27629.62099,,,,,,,,,,,,,
,0,163,27629.62269,,,,,,,,,,,,,
,0,565,27629.62303,,,,,,,,,,,,,
,0,000000A0,27629.62431,,,,,,,,,,,,,
,0,90,27629.62449,,,,,,,,,,,,,
,0,98,27629.62474,,,,,,,,,,,,,
,0,000000B0,27629.625,,,,,,,,,,,,,
,0,000000B2,27629.62525,,,,,,,,,,,,,
,0,000000C0,27629.62551,,,,,,,,,,,,,
,0,163,27629.62577,,,,,,,,,,,,,
,0,230,27629.62602,,,,,,,,,,,,,
,0,323,27629.62628,,,,,,,,,,,,,
,0,500,27629.62653,,,,,,,,,,,,,
,0,565,27629.6267,,,,,,,,,,,,,
,0,163,27629.62739,,,,,,,,,,,,,
,0,565,27629.62773,,,,,,,,,,,,,
,0,163,27629.62875,,,,,,,,,,,,,
,0,565,27629.62918,,,,,,,,,,,,,
,0,163,27629.6308,,,,,,,,,,,,,
,0,565,27629.63123,,,,,,,,,,,,,
,0,163,27629.63285,,,,,,,,,,,,,
,0,565,27629.63327,,,,,,,,,,,,,
,0,000000A0,27629.6343,,,,,,,,,,,,,
,0,90,27629.63455,,,,,,,,,,,,,
,0,98,27629.63473,,,,,,,,,,,,,
,0,000000B0,27629.63498,,,,,,,,,,,,,
,0,000000B2,27629.63524,,,,,,,,,,,,,
,0,000000C0,27629.63549,,,,,,,,,,,,,
,0,163,27629.63575,,,,,,,,,,,,,
,0,230,27629.63601,,,,,,,,,,,,,
,0,323,27629.63626,,,,,,,,,,,,,
,0,500,27629.63652,,,,,,,,,,,,,
,0,565,27629.63677,,,,,,,,,,,,,
,0,163,27629.63729,,,,,,,,,,,,,
,0,565,27629.63771,,,,,,,,,,,,,
,0,163,27629.63899,,,,,,,,,,,,,
,0,565,27629.63933,,,,,,,,,,,,,
,0,163,27629.64104,,,,,,,,,,,,,
,0,565,27629.64138,,,,,,,,,,,,,
,0,163,27629.643,,,,,,,,,,,,,
,0,565,27629.64343,,,,,,,,,,,,,
,0,000000A1,27629.64428,,,,,,,,,,,,,
,0,90,27629.64454,,,,,,,,,,,,,
,0,98,27629.64479,,,,,,,,,,,,,
,0,000000B1,27629.64497,,,,,,,,,,,,,
,0,000000B2,27629.64522,,,,,,,,,,,,,
,0,163,27629.64548,,,,,,,,,,,,,
,0,230,27629.64573,,,,,,,,,,,,,
,0,323,27629.64599,,,,,,,,,,,,,
,0,500,27629.64625,,,,,,,,,,,,,
,0,565,27629.6465,,,,,,,,,,,,,
,0,163,27629.6471,,,,,,,,,,,,,
,0,565,27629.64753,,,,,,,,,,,,,
,0,163,27629.64915,,,,,,,,,,,,,
,0,565,27629.64957,,,,,,,,,,,,,
,0,163,27629.65119,,,,,,,,,,,,,
,0,565,27629.65162,,,,,,,,,,,,,
,0,163,27629.65324,,,,,,,,,,,,,
,0,565,27629.65367,,,,,,,,,,,,,
,0,000000A1,27629.65427,,,,,,,,,,,,,
,0,90,27629.65452,,,,,,,,,,,,,
,0,98,27629.65478,,,,,,,,,,,,,
,0,000000B1,27629.65503,,,,,,,,,,,,,
,0,000000B2,27629.65521,,,,,,,,,,,,,
,0,163,27629.65546,,,,,,,,,,,,,
,0,230,27629.65572,,,,,,,,,,,,,
,0,323,27629.65597,,,,,,,,,,,,,
,0,500,27629.65623,,,,,,,,,,,,,
,0,565,27629.65649,,,,,,,,,,,,,
,0,163,27629.65734,,,,,,,,,,,,,
,0,565,27629.65768,,,,,,,,,,,,,
,0,163,27629.65939,,,,,,,,,,,,,
,0,565,27629.65973,,,,,,,,,,,,,
,0,163,27629.66135,,,,,,,,,,,,,
,0,565,27629.66178,,,,,,,,,,,,,
,0,163,27629.6634,,,,,,,,,,,,,
,0,565,27629.66382,,,,,,,,,,,,,
,0,000000A1,27629.66425,,,,,,,,,,,,,
,0,90,27629.66451,,,,,,,,,,,,,
,0,98,27629.66476,,,,,,,,,,,,,
,0,000000B1,27629.66502,,,,,,,,,,,,,
,0,000000B2,27629.66527,,,,,,,,,,,,,
,0,163,27629.66545,,,,,,,,,,,,,
,0,230,27629.6657,,,,,,,,,,,,,
,0,323,27629.66596,,,,,,,,,,,,,
,0,500,27629.66621,,,,,,,,,,,,,
,0,565,27629.66647,,,,,,,,,,,,,
,0,163,27629.66749,,,,,,,,,,,,,
,0,565,27629.66792,,,,,,,,,,,,,
,0,163,27629.66954,,,,,,,,,,,,,
,0,565,27629.66997,,,,,,,,,,,,,
,0,163,27629.67159,,,,,,,,,,,,,
,0,565,27629.67202,,,,,,,,,,,,,
,0,163,27629.67364,,,,,,,,,,,,,
,0,565,27629.67406,,,,,,,,,,,,,
,0,90,27629.67423,,,,,,,,,,,,,
,0,98,27629.67449,,,,,,,,,,,,,
,0,000000B2,27629.67475,,,,,,,,,,,,,
,0,000000C4,27629.675,,,,,,,,,,,,,
,0,230,27629.67526,,,,,,,,,,,,,
,0,323,27629.67551,,,,,,,,,,,,,
,0,163,27629.67577,,,,,,,,,,,,,
,0,500,27629.67603,,,,,,,,,,,,,
,0,565,27629.6762,,,,,,,,,,,,,
,0,163,27629.67773,,,,,,,,,,,,,
,0,565,27629.67807,,,,,,,,,,,,,
,0,163,27629.6797,,,,,,,,,,,,,
,0,565,27629.68012,,,,,,,,,,,,,
,0,163,27629.68174,,,,,,,,,,,,,
,0,565,27629.68217,,,,,,,,,,,,,
,0,163,27629.68379,,,,,,,,,,,,,
,0,565,27629.68422,,,,,,,,,,,,,
,0,90,27629.68447,,,,,,,,,,,,,
,0,98,27629.68473,,,,,,,,,,,,,
,0,000000B2,27629.68499,,,,,,,,,,,,,
,0,000000C4,27629.68516,,,,,,,,,,,,,
,0,230,27629.68541,,,,,,,,,,,,,
,0,323,27629.68567,,,,,,,,,,,,,
,0,163,27629.68593,,,,,,,,,,,,,
,0,500,27629.68618,,,,,,,,,,,,,
,0,565,27629.68644,,,,,,,,,,,,,
,0,163,27629.68789,,,,,,,,,,,,,
,0,565,27629.68831,,,,,,,,,,,,,
,0,163,27629.68994,,,,,,,,,,,,,
,0,565,27629.69036,,,,,,,,,,,,,
,0,163,27629.69198,,,,,,,,,,,,,
,0,565,27629.69241,,,,,,,,,,,,,
,0,163,27629.69403,,,,,,,,,,,,,
,0,90,27629.69429,,,,,,,,,,,,,
,0,98,27629.69454,,,,,,,,,,,,,
,0,000000B2,27629.69471,,,,,,,,,,,,,
,0,000000C4,27629.69497,,,,,,,,,,,,,
,0,230,27629.69523,,,,,,,,,,,,,
,0,323,27629.69548,,,,,,,,,,,,,
,0,500,27629.69574,,,,,,,,,,,,,
,0,565,27629.69599,,,,,,,,,,,,,
,0,163,27629.69634,,,,,,,,,,,,,
,0,565,27629.69676,,,,,,,,,,,,,
,0,163,27629.69813,,,,,,,,,,,,,
,0,565,27629.69847,,,,,,,,,,,,,
,0,163,27629.70009,,,,,,,,,,,,,
,0,565,27629.70052,,,,,,,,,,,,,
,0,163,27629.70214,,,,,,,,,,,,,
,0,565,27629.70257,,,,,,,,,,,,,
,0,163,27629.70419,,,,,,,,,,,,,
,0,90,27629.70444,,,,,,,,,,,,,
,0,98,27629.7047,,,,,,,,,,,,,
,0,000000B2,27629.70495,,,,,,,,,,,,,
,0,000000C4,27629.70521,,,,,,,,,,,,,
,0,230,27629.70547,,,,,,,,,,,,,
,0,323,27629.70572,,,,,,,,,,,,,
,0,500,27629.70589,,,,,,,,,,,,,
,0,565,27629.70615,,,,,,,,,,,,,
,0,163,27629.70658,,,,,,,,,,,,,
,0,565,27629.70692,,,,,,,,,,,,,
,0,163,27629.70828,,,,,,,,,,,,,
,0,565,27629.70871,,,,,,,,,,,,,
,0,163,27629.71033,,,,,,,,,,,,,
,0,565,27629.71076,,,,,,,,,,,,,
,0,163,27629.71238,,,,,,,,,,,,,
,0,565,27629.71272,,,,,,,,,,,,,
,0,000000C4,27629.71426,,,,,,,,,,,,,
,0,90,27629.71451,,,,,,,,,,,,,
,0,98,27629.71477,,,,,,,,,,,,,
,0,000000B2,27629.71494,,,,,,,,,,,,,
,0,163,27629.71519,,,,,,,,,,,,,
,0,230,27629.71545,,,,,,,,,,,,,
,0,323,27629.71571,,,,,,,,,,,,,
,0,500,27629.71596,,,,,,,,,,,,,
,0,565,27629.71622,,,,,,,,,,,,,
,0,163,27629.71682,,,,,,,,,,,,,
,0,565,27629.71716,,,,,,,,,,,,,
,0,163,27629.71844,,,,,,,,,,,,,
,0,565,27629.71886,,,,,,,,,,,,,
,0,163,27629.72049,,,,,,,,,,,,,
,0,565,27629.72091,,,,,,,,,,,,,
,0,163,27629.72253,,,,,,,,,,,,,
,0,565,27629.72296,,,,,,,,,,,,,
,0,000000A3,27629.72424,,,,,,,,,,,,,
,0,90,27629.7245,,,,,,,,,,,,,
,0,98,27629.72475,,,,,,,,,,,,,
,0,000000B2,27629.72501,,,,,,,,,,,,,
,0,000000B3,27629.72518,,,,,,,,,,,,,
,0,163,27629.72543,,,,,,,,,,,,,
,0,230,27629.72569,,,,,,,,,,,,,
,0,323,27629.72595,,,,,,,,,,,,,
,0,500,27629.7262,,,,,,,,,,,,,
,0,565,27629.72646,,,,,,,,,,,,,
,0,163,27629.72706,,,,,,,,,,,,,
,0,565,27629.72748,,,,,,,,,,,,,
,0,163,27629.72868,,,,,,,,,,,,,
,0,565,27629.7291,,,,,,,,,,,,,
,0,163,27629.73073,,,,,,,,,,,,,
,0,565,27629.73107,,,,,,,,,,,,,
,0,163,27629.73277,,,,,,,,,,,,,
,0,565,27629.73311,,,,,,,,,,,,,
,0,000000A3,27629.73422,,,,,,,,,,,,,
,0,90,27629.73448,,,,,,,,,,,,,
,0,98,27629.73474,,,,,,,,,,,,,
,0,000000B2,27629.73499,,,,,,,,,,,,,
,0,000000B3,27629.73516,,,,,,,,,,,,,
,0,163,27629.73542,,,,,,,,,,,,,
,0,230,27629.73567,,,,,,,,,,,,,
,0,323,27629.73593,,,,,,,,,,,,,
,0,500,27629.73619,,,,,,,,,,,,,
,0,565,27629.73644,,,,,,,,,,,,,
,0,163,27629.73704,,,,,,,,,,,,,
,0,565,27629.73747,,,,,,,,,,,,,
,0,163,27629.73883,,,,,,,,,,,,,
,0,565,27629.73926,,,,,,,,,,,,,
,0,163,27629.74088,,,,,,,,,,,,,
,0,565,27629.74131,,,,,,,,,,,,,
,0,163,27629.74293,,,,,,,,,,,,,
,0,565,27629.74335,,,,,,,,,,,,,
,0,000000A3,27629.74421,,,,,,,,,,,,,
,0,90,27629.74446,,,,,,,,,,,,,
,0,98,27629.74472,,,,,,,,,,,,,
,0,000000B2,27629.74498,,,,,,,,,,,,,
,0,000000B3,27629.74523,,,,,,,,,,,,,
,0,163,27629.7454,,,,,,,,,,,,,
,0,230,27629.74566,,,,,,,,,,,,,
,0,323,27629.74591,,,,,,,,,,,,,
,0,500,27629.74617,,,,,,,,,,,,,
,0,565,27629.74643,,,,,,,,,,,,,
,0,163,27629.74702,,,,,,,,,,,,,
,0,565,27629.74745,,,,,,,,,,,,,
,0,163,27629.74907,,,,,,,,,,,,,
,0,565,27629.74941,,,,,,,,,,,,,
,0,163,27629.75112,,,,,,,,,,,,,
,0,565,27629.75146,,,,,,,,,,,,,
,0,163,27629.75317,,,,,,,,,,,,,
,0,565,27629.75351,,,,,,,,,,,,,
,0,000000A3,27629.75419,,,,,,,,,,,,,
,0,90,27629.75445,,,,,,,,,,,,,
,0,98,27629.7547,,,,,,,,,,,,,
,0,000000B2,27629.75496,,,,,,,,,,,,,
,0,000000B3,27629.75522,,,,,,,,,,,,,
,0,163,27629.75547,,,,,,,,,,,,,
,0,230,27629.75573,,,,,,,,,,,,,
,0,323,27629.7559,,,,,,,,,,,,,
,0,500,27629.75615,,,,,,,,,,,,,
,0,565,27629.75641,,,,,,,,,,,,,
,0,163,27629.75718,,,,,,,,,,,,,
,0,565,27629.75761,,,,,,,,,,,,,
,0,163,27629.75923,,,,,,,,,,,,,
,0,565,27629.75965,,,,,,,,,,,,,
,0,163,27629.76127,,,,,,,,,,,,,
,0,565,27629.7617,,,,,,,,,,,,,
,0,163,27629.76332,,,,,,,,,,,,,
,0,565,27629.76375,,,,,,,,,,,,,
,0,230,27629.76418,,,,,,,,,,,,,
,0,90,27629.76443,,,,,,,,,,,,,
,0,98,27629.76469,,,,,,,,,,,,,
,0,000000B2,27629.76494,,,,,,,,,,,,,
,0,323,27629.7652,,,,,,,,,,,,,
,0,163,27629.76546,,,,,,,,,,,,,
,0,500,27629.76571,,,,,,,,,,,,,
,0,565,27629.76597,,,,,,,,,,,,,
,0,163,27629.76742,,,,,,,,,,,,,
,0,565,27629.76785,,,,,,,,,,,,,
,0,163,27629.76947,,,,,,,,,,,,,
,0,565,27629.76981,,,,,,,,,,,,,
,0,163,27629.77151,,,,,,,,,,,,,
,0,565,27629.77186,,,,,,,,,,,,,
,0,163,27629.77356,,,,,,,,,,,,,
,0,565,27629.7739,,,,,,,,,,,,,
,0,230,27629.77425,,,,,,,,,,,,,
,0,90,27629.77442,,,,,,,,,,,,,
,0,98,27629.77467,,,,,,,,,,,,,
,0,000000B2,27629.77493,,,,,,,,,,,,,
,0,323,27629.77518,,,,,,,,,,,,,
,0,500,27629.77544,,,,,,,,,,,,,
,0,163,27629.7757,,,,,,,,,,,,,
,0,565,27629.77612,,,,,,,,,,,,,
,0,163,27629.77757,,,,,,,,,,,,,
,0,565,27629.778,,,,,,,,,,,,,
,0,163,27629.77962,,,,,,,,,,,,,
,0,565,27629.78005,,,,,,,,,,,,,
,0,163,27629.78167,,,,,,,,,,,,,
,0,565,27629.7821,,,,,,,,,,,,,
,0,163,27629.78372,,,,,,,,,,,,,
,0,565,27629.78414,,,,,,,,,,,,,
,0,90,27629.7844,,,,,,,,,,,,,
,0,98,27629.78457,,,,,,,,,,,,,
,0,000000B2,27629.78483,,,,,,,,,,,,,
,0,230,27629.78508,,,,,,,,,,,,,
,0,323,27629.78534,,,,,,,,,,,,,
,0,500,27629.78559,,,,,,,,,,,,,
,0,163,27629.78585,,,,,,,,,,,,,
,0,565,27629.78628,,,,,,,,,,,,,
,0,163,27629.78781,,,,,,,,,,,,,
,0,565,27629.78824,,,,,,,,,,,,,
,0,163,27629.78986,,,,,,,,,,,,,
,0,565,27629.7902,,,,,,,,,,,,,
,0,163,27629.79191,,,,,,,,,,,,,
,0,565,27629.79225,,,,,,,,,,,,,
,0,163,27629.79396,,,,,,,,,,,,,
,0,230,27629.79421,,,,,,,,,,,,,
,0,90,27629.79447,,,,,,,,,,,,,
,0,98,27629.79473,,,,,,,,,,,,,
,0,000000B2,27629.79498,,,,,,,,,,,,,
,0,323,27629.79515,,,,,,,,,,,,,
,0,500,27629.79541,,,,,,,,,,,,,
,0,565,27629.79566,,,,,,,,,,,,,
,0,163,27629.79626,,,,,,,,,,,,,
,0,565,27629.7966,,,,,,,,,,,,,
,0,163,27629.79797,,,,,,,,,,,,,
,0,565,27629.79839,,,,,,,,,,,,,
,0,163,27629.80002,,,,,,,,,,,,,
,0,565,27629.80044,,,,,,,,,,,,,
,0,163,27629.80206,,,,,,,,,,,,,
,0,565,27629.80249,,,,,,,,,,,,,
,0,163,27629.80411,,,,,,,,,,,,,
,0,90,27629.80437,,,,,,,,,,,,,
,0,98,27629.80462,,,,,,,,,,,,,
,0,000000A0,27629.80488,,,,,,,,,,,,,
,0,000000B0,27629.80514,,,,,,,,,,,,,
,0,000000B2,27629.80531,,,,,,,,,,,,,
,0,000000C0,27629.80556,,,,,,,,,,,,,
,0,230,27629.80582,,,,,,,,,,,,,
,0,323,27629.80607,,,,,,,,,,,,,
,0,500,27629.80633,,,,,,,,,,,,,
,0,163,27629.80659,,,,,,,,,,,,,
,0,565,27629.80684,,,,,,,,,,,,,
,0,565,27629.8071,,,,,,,,,,,,,
,0,163,27629.80821,,,,,,,,,,,,,
,0,565,27629.80855,,,,,,,,,,,,,
,0,163,27629.81026,,,,,,,,,,,,,
,0,565,27629.8106,,,,,,,,,,,,,
,0,163,27629.8123,,,,,,,,,,,,,
,0,565,27629.81265,,,,,,,,,,,,,
,0,000000A0,27629.81418,,,,,,,,,,,,,
,0,90,27629.81444,,,,,,,,,,,,,
,0,98,27629.81469,,,,,,,,,,,,,
,0,000000B0,27629.81495,,,,,,,,,,,,,
,0,000000B2,27629.81521,,,,,,,,,,,,,
,0,000000C0,27629.81546,,,,,,,,,,,,,
,0,163,27629.81563,,,,,,,,,,,,,
,0,230,27629.81589,,,,,,,,,,,,,
,0,323,27629.81614,,,,,,,,,,,,,
,0,500,27629.8164,,,,,,,,,,,,,
,0,565,27629.81666,,,,,,,,,,,,,
,0,163,27629.81725,,,,,,,,,,,,,
,0,565,27629.81768,,,,,,,,,,,,,
,0,163,27629.81836,,,,,,,,,,,,,
,0,565,27629.81879,,,,,,,,,,,,,
,0,163,27629.82041,,,,,,,,,,,,,
,0,565,27629.82084,,,,,,,,,,,,,
,0,163,27629.82246,,,,,,,,,,,,,
,0,565,27629.82289,,,,,,,,,,,,,
,0,000000A0,27629.82417,,,,,,,,,,,,,
,0,90,27629.82442,,,,,,,,,,,,,
,0,98,27629.82468,,,,,,,,,,,,,
,0,000000B0,27629.82493,,,,,,,,,,,,,
,0,000000B2,27629.82519,,,,,,,,,,,,,
,0,000000C0,27629.82545,,,,,,,,,,,,,
,0,163,27629.82562,,,,,,,,,,,,,
,0,230,27629.82587,,,,,,,,,,,,,
,0,323,27629.82613,,,,,,,,,,,,,
,0,500,27629.82638,,,,,,,,,,,,,
,0,565,27629.82664,,,,,,,,,,,,,
,0,163,27629.82724,,,,,,,,,,,,,
,0,565,27629.82766,,,,,,,,,,,,,
,0,163,27629.8286,,,,,,,,,,,,,
,0,565,27629.82894,,,,,,,,,,,,,
,0,163,27629.83065,,,,,,,,,,,,,
,0,565,27629.83099,,,,,,,,,,,,,
,0,163,27629.83261,,,,,,,,,,,,,
,0,565,27629.83304,,,,,,,,,,,,,
,0,000000A0,27629.83415,,,,,,,,,,,,,
,0,90,27629.83441,,,,,,,,,,,,,
,0,98,27629.83466,,,,,,,,,,,,,
,0,000000B0,27629.83492,,,,,,,,,,,,,
,0,000000B2,27629.83517,,,,,,,,,,,,,
,0,000000C0,27629.83543,,,,,,,,,,,,,
,0,163,27629.83569,,,,,,,,,,,,,
,0,230,27629.83594,,,,,,,,,,,,,
,0,323,27629.83611,,,,,,,,,,,,,
,0,500,27629.83637,,,,,,,,,,,,,
,0,565,27629.83662,,,,,,,,,,,,,
,0,163,27629.83722,,,,,,,,,,,,,
,0,565,27629.83765,,,,,,,,,,,,,
,0,163,27629.83876,,,,,,,,,,,,,
,0,565,27629.83918,,,,,,,,,,,,,
,0,163,27629.84081,,,,,,,,,,,,,
,0,565,27629.84123,,,,,,,,,,,,,
,0,163,27629.84285,,,,,,,,,,,,,
,0,565,27629.84328,,,,,,,,,,,,,
,0,000000A1,27629.84422,,,,,,,,,,,,,
,0,90,27629.84439,,,,,,,,,,,,,
,0,98,27629.84465,,,,,,,,,,,,,
,0,000000B1,27629.8449,,,,,,,,,,,,,
,0,000000B2,27629.84516,,,,,,,,,,,,,
,0,163,27629.84541,,,,,,,,,,,,,
,0,230,27629.84567,,,,,,,,,,,,,
,0,323,27629.84593,,,,,,,,,,,,,
,0,500,27629.84618,,,,,,,,,,,,,
,0,565,27629.84644,,,,,,,,,,,,,
,0,163,27629.84695,,,,,,,,,,,,,
,0,565,27629.84738,,,,,,,,,,,,,
,0,163,27629.84891,,,,,,,,,,,,,
,0,565,27629.84934,,,,,,,,,,,,,
,0,163,27629.85096,,,,,,,,,,,,,
,0,565,27629.85139,,,,,,,,,,,,,
,0,163,27629.85301,,,,,,,,,,,,,
,0,565,27629.85343,,,,,,,,,,,,,
,0,000000A1,27629.8542,,,,,,,,,,,,,
,0,90,27629.85437,,,,,,,,,,,,,
,0,98,27629.85463,,,,,,,,,,,,,
,0,000000B1,27629.85489,,,,,,,,,,,,,
,0,000000B2,27629.85514,,,,,,,,,,,,,
,0,163,27629.8554,,,,,,,,,,,,,
,0,230,27629.85565,,,,,,,,,,,,,
,0,323,27629.85591,,,,,,,,,,,,,
,0,500,27629.85617,,,,,,,,,,,,,
,0,565,27629.85642,,,,,,,,,,,,,
,0,163,27629.8571,,,,,,,,,,,,,
,0,565,27629.85753,,,,,,,,,,,,,
