Chn,Identifier,Flg,DLC,D0,1,2,3,4,5,6,D7,Time,Dir
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.406180,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.406440,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.406690,R
,0,00000783,8,00,00,00,00,00,01,3D,2C,,27732.406950,R
,0,00000565,8,00,00,00,00,00,01,3D,2C,,27732.407210,R
,0,00000163,8,00,00,00,00,00,01,3D,2D,,27732.407550,R
,0,00000565,8,00,00,00,00,00,01,3D,2D,,27732.407890,R
,0,00000783,8,00,00,00,00,00,01,3D,2D,,27732.408310,R
,0,00000163,8,00,00,00,00,00,01,3D,2E,,27732.408910,R
,0,00000565,8,00,00,00,00,00,01,3D,2E,,27732.409250,R
,0,00000783,8,00,00,00,00,00,01,3D,2E,,27732.409680,R
,0,00000163,8,00,00,00,00,00,01,3D,2F,,27732.410280,R
,0,00000565,8,00,00,00,00,00,01,3D,2F,,27732.410700,R
,0,00000783,8,00,00,00,00,00,01,3D,2F,,27732.411050,R
,0,00000163,8,00,00,00,00,00,01,3D,30,,27732.411900,R
,0,00000565,8,00,00,00,00,00,01,3D,30,,27732.412240,R
,0,00000783,8,00,00,00,00,00,01,3D,30,,27732.412670,R
,0,00000163,8,00,00,00,00,00,01,3D,31,,27732.413860,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.414120,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.414370,R
,0,000000A0,8,1A,09,00,00,00,00,00,00,,27732.414630,R
,0,000000B0,8,7E,09,00,00,00,00,00,00,,27732.414890,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.415140,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.415400,R
,0,000000C0,8,E2,09,00,00,00,00,00,00,,27732.415650,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.415910,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.416080,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.416340,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.416590,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.416850,R
,0,00000783,8,00,00,00,00,00,01,3D,31,,27732.417100,R
,0,00000565,8,00,00,00,00,00,01,3D,31,,27732.417360,R
,0,00000163,8,00,00,00,00,00,01,3D,32,,27732.417700,R
,0,00000565,8,00,00,00,00,00,01,3D,32,,27732.418130,R
,0,00000783,8,00,00,00,00,00,01,3D,32,,27732.418470,R
,0,00000163,8,00,00,00,00,00,01,3D,33,,27732.419070,R
,0,00000565,8,00,00,00,00,00,01,3D,33,,27732.419490,R
,0,00000783,8,00,00,00,00,00,01,3D,33,,27732.419920,R
,0,00000163,8,00,00,00,00,00,01,3D,34,,27732.420520,R
,0,00000565,8,00,00,00,00,00,01,3D,34,,27732.420940,R
,0,00000783,8,00,00,00,00,00,01,3D,34,,27732.421290,R
,0,00000163,8,00,00,00,00,00,01,3D,35,,27732.422050,R
,0,00000565,8,00,00,00,00,00,01,3D,35,,27732.422480,R
,0,00000783,8,00,00,00,00,00,01,3D,35,,27732.422820,R
,0,000000A0,8,1F,09,00,00,00,00,00,00,,27732.424020,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.424190,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.424440,R
,0,000000B0,8,83,09,00,00,00,00,00,00,,27732.424700,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.424950,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.425210,R
,0,000000C0,8,E7,09,00,00,00,00,00,00,,27732.425470,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.425720,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.425980,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.426150,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.426410,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.426660,R
,0,00000565,8,00,00,00,00,00,01,3D,36,,27732.426920,R
,0,00000163,8,00,00,00,00,00,01,3D,36,,27732.427170,R
,0,00000783,8,00,00,00,00,00,01,3D,36,,27732.427430,R
,0,00000163,8,00,00,00,00,00,01,3D,37,,27732.428030,R
,0,00000565,8,00,00,00,00,00,01,3D,37,,27732.428370,R
,0,00000783,8,00,00,00,00,00,01,3D,37,,27732.428790,R
,0,00000163,8,00,00,00,00,00,01,3D,38,,27732.429390,R
,0,00000565,8,00,00,00,00,00,01,3D,38,,27732.429820,R
,0,00000783,8,00,00,00,00,00,01,3D,38,,27732.430160,R
,0,00000163,8,00,00,00,00,00,01,3D,39,,27732.430760,R
,0,00000565,8,00,00,00,00,00,01,3D,39,,27732.431180,R
,0,00000783,8,00,00,00,00,00,01,3D,39,,27732.431530,R
,0,00000163,8,00,00,00,00,00,01,3D,3A,,27732.432210,R
,0,00000565,8,00,00,00,00,00,01,3D,3A,,27732.432630,R
,0,00000783,8,00,00,00,00,00,01,3D,3A,,27732.433060,R
,0,000000A0,8,24,09,00,00,00,00,00,00,,27732.434000,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.434170,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.434430,R
,0,000000B0,8,88,09,00,00,00,00,00,00,,27732.434680,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.434940,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.435190,R
,0,000000C0,8,EC,09,00,00,00,00,00,00,,27732.435450,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.435710,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.435960,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.436220,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.436390,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.436650,R
,0,00000565,8,00,00,00,00,00,01,3D,3B,,27732.436900,R
,0,00000163,8,00,00,00,00,00,01,3D,3B,,27732.437160,R
,0,00000783,8,00,00,00,00,00,01,3D,3B,,27732.437410,R
,0,00000163,8,00,00,00,00,00,01,3D,3C,,27732.438010,R
,0,00000565,8,00,00,00,00,00,01,3D,3C,,27732.438440,R
,0,00000783,8,00,00,00,00,00,01,3D,3C,,27732.438780,R
,0,00000163,8,00,00,00,00,00,01,3D,3D,,27732.439380,R
,0,00000565,8,00,00,00,00,00,01,3D,3D,,27732.439800,R
,0,00000783,8,00,00,00,00,00,01,3D,3D,,27732.440140,R
,0,00000163,8,00,00,00,00,00,01,3D,3E,,27732.440740,R
,0,00000565,8,00,00,00,00,00,01,3D,3E,,27732.441170,R
,0,00000783,8,00,00,00,00,00,01,3D,3E,,27732.441590,R
,0,00000163,8,00,00,00,00,00,01,3D,3F,,27732.442450,R
,0,00000565,8,00,00,00,00,00,01,3D,3F,,27732.442870,R
,0,00000783,8,00,00,00,00,00,01,3D,3F,,27732.443220,R
,0,000000A1,8,EA,06,00,00,00,00,00,00,,27732.443980,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.444240,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.444410,R
,0,000000B1,8,EA,06,00,00,00,00,00,00,,27732.444670,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.444920,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.445180,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.445430,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.445690,R
,0,00000163,8,00,00,00,00,00,01,3D,40,,27732.445950,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.446200,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.446460,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.446630,R
,0,00000565,8,00,00,00,00,00,01,3D,40,,27732.446890,R
,0,00000783,8,00,00,00,00,00,01,3D,40,,27732.447310,R
,0,00000163,8,00,00,00,00,00,01,3D,41,,27732.447910,R
,0,00000565,8,00,00,00,00,00,01,3D,41,,27732.448340,R
,0,00000783,8,00,00,00,00,00,01,3D,41,,27732.448760,R
,0,00000163,8,00,00,00,00,00,01,3D,42,,27732.449360,R
,0,00000565,8,00,00,00,00,00,01,3D,42,,27732.449700,R
,0,00000783,8,00,00,00,00,00,01,3D,42,,27732.450130,R
,0,00000163,8,00,00,00,00,00,01,3D,43,,27732.450730,R
,0,00000565,8,00,00,00,00,00,01,3D,43,,27732.451070,R
,0,00000783,8,00,00,00,00,00,01,3D,43,,27732.451490,R
,0,00000163,8,00,00,00,00,00,01,3D,44,,27732.452600,R
,0,00000565,8,00,00,00,00,00,01,3D,44,,27732.453030,R
,0,00000783,8,00,00,00,00,00,01,3D,44,,27732.453460,R
,0,000000A1,8,EF,06,00,00,00,00,00,00,,27732.453970,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.454220,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.454480,R
,0,000000B1,8,EF,06,00,00,00,00,00,00,,27732.454650,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.454910,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.455160,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.455420,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.455670,R
,0,00000163,8,00,00,00,00,00,01,3D,45,,27732.455930,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.456190,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.456440,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.456700,R
,0,00000565,8,00,00,00,00,00,01,3D,45,,27732.456870,R
,0,00000783,8,00,00,00,00,00,01,3D,45,,27732.457300,R
,0,00000163,8,00,00,00,00,00,01,3D,46,,27732.457890,R
,0,00000565,8,00,00,00,00,00,01,3D,46,,27732.458230,R
,0,00000783,8,00,00,00,00,00,01,3D,46,,27732.458660,R
,0,00000163,8,00,00,00,00,00,01,3D,47,,27732.459260,R
,0,00000565,8,00,00,00,00,00,01,3D,47,,27732.459690,R
,0,00000783,8,00,00,00,00,00,01,3D,47,,27732.460030,R
,0,00000163,8,00,00,00,00,00,01,3D,48,,27732.460790,R
,0,00000565,8,00,00,00,00,00,01,3D,48,,27732.461220,R
,0,00000783,8,00,00,00,00,00,01,3D,48,,27732.461560,R
,0,00000163,8,00,00,00,00,00,01,3D,49,,27732.462840,R
,0,00000565,8,00,00,00,00,00,01,3D,49,,27732.463270,R
,0,00000783,8,00,00,00,00,00,01,3D,49,,27732.463610,R
,0,000000A1,8,F4,06,00,00,00,00,00,00,,27732.463950,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.464210,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.464460,R
,0,000000B1,8,F4,06,00,00,00,00,00,00,,27732.464720,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.464890,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.465150,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.465400,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.465660,R
,0,00000163,8,00,00,00,00,00,01,3D,4A,,27732.465910,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.466170,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.466430,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.466680,R
,0,00000565,8,00,00,00,00,00,01,3D,4A,,27732.466940,R
,0,00000783,8,00,00,00,00,00,01,3D,4A,,27732.467280,R
,0,00000163,8,00,00,00,00,00,01,3D,4B,,27732.467880,R
,0,00000565,8,00,00,00,00,00,01,3D,4B,,27732.468300,R
,0,00000783,8,00,00,00,00,00,01,3D,4B,,27732.468650,R
,0,00000163,8,00,00,00,00,00,01,3D,4C,,27732.469240,R
,0,00000565,8,00,00,00,00,00,01,3D,4C,,27732.469670,R
,0,00000783,8,00,00,00,00,00,01,3D,4C,,27732.470100,R
,0,00000163,8,00,00,00,00,00,01,3D,4D,,27732.471030,R
,0,00000565,8,00,00,00,00,00,01,3D,4D,,27732.471380,R
,0,00000783,8,00,00,00,00,00,01,3D,4D,,27732.471800,R
,0,00000163,8,00,00,00,00,00,01,3D,4E,,27732.473000,R
,0,00000565,8,00,00,00,00,00,01,3D,4E,,27732.473420,R
,0,00000783,8,00,00,00,00,00,01,3D,4E,,27732.473850,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.474110,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.474280,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.474530,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.474790,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.475050,R
,0,000000C4,8,F4,06,00,00,00,00,00,00,,27732.475300,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.475560,R
,0,00000163,8,00,00,00,00,00,01,3D,4F,,27732.475810,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.476070,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.476330,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.476580,R
,0,00000565,8,00,00,00,00,00,01,3D,4F,,27732.476750,R
,0,00000783,8,00,00,00,00,00,01,3D,4F,,27732.477180,R
,0,00000163,8,00,00,00,00,00,01,3D,50,,27732.477780,R
,0,00000565,8,00,00,00,00,00,01,3D,50,,27732.478200,R
,0,00000783,8,00,00,00,00,00,01,3D,50,,27732.478630,R
,0,00000163,8,00,00,00,00,00,01,3D,51,,27732.479140,R
,0,00000565,8,00,00,00,00,00,01,3D,51,,27732.479570,R
,0,00000783,8,00,00,00,00,00,01,3D,51,,27732.479990,R
,0,00000163,8,00,00,00,00,00,01,3D,52,,27732.481190,R
,0,00000565,8,00,00,00,00,00,01,3D,52,,27732.481620,R
,0,00000783,8,00,00,00,00,00,01,3D,52,,27732.481960,R
,0,00000163,8,00,00,00,00,00,01,3D,53,,27732.483240,R
,0,00000565,8,00,00,00,00,00,01,3D,53,,27732.483660,R
,0,000000C4,8,F4,06,00,00,00,00,00,00,,27732.483920,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.484180,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.484430,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.484690,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.484940,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.485200,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.485460,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.485710,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.485880,R
,0,00000163,8,00,00,00,00,00,01,3D,54,,27732.486140,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.486390,R
,0,00000565,8,00,00,00,00,00,01,3D,54,,27732.486650,R
,0,00000783,8,00,00,00,00,00,01,3D,53,,27732.486910,R
,0,00000783,8,00,00,00,00,00,01,3D,54,,27732.487160,R
,0,00000163,8,00,00,00,00,00,01,3D,55,,27732.487760,R
,0,00000565,8,00,00,00,00,00,01,3D,55,,27732.488100,R
,0,00000783,8,00,00,00,00,00,01,3D,55,,27732.488530,R
,0,00000163,8,00,00,00,00,00,01,3D,56,,27732.489380,R
,0,00000565,8,00,00,00,00,00,01,3D,56,,27732.489720,R
,0,00000783,8,00,00,00,00,00,01,3D,56,,27732.490150,R
,0,00000163,8,00,00,00,00,00,01,3D,57,,27732.491340,R
,0,00000565,8,00,00,00,00,00,01,3D,57,,27732.491770,R
,0,00000783,8,00,00,00,00,00,01,3D,57,,27732.492200,R
,0,00000163,8,00,00,00,00,00,01,3D,58,,27732.493390,R
,0,00000565,8,00,00,00,00,00,01,3D,58,,27732.493820,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.494070,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.494330,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.494590,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.494760,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.495010,R
,0,000000C4,8,F4,06,00,00,00,00,00,00,,27732.495270,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.495530,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.495780,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.496040,R
,0,00000163,8,00,00,00,00,00,01,3D,59,,27732.496290,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.496550,R
,0,00000565,8,00,00,00,00,00,01,3D,59,,27732.496810,R
,0,00000783,8,00,00,00,00,00,01,3D,58,,27732.497060,R
,0,00000783,8,00,00,00,00,00,01,3D,59,,27732.497230,R
,0,00000163,8,00,00,00,00,00,01,3D,5A,,27732.497910,R
,0,00000565,8,00,00,00,00,00,01,3D,5A,,27732.498260,R
,0,00000783,8,00,00,00,00,00,01,3D,5A,,27732.498680,R
,0,00000163,8,00,00,00,00,00,01,3D,5B,,27732.499540,R
,0,00000565,8,00,00,00,00,00,01,3D,5B,,27732.499960,R
,0,00000783,8,00,00,00,00,00,01,3D,5B,,27732.500300,R
,0,00000163,8,00,00,00,00,00,01,3D,5C,,27732.501580,R
,0,00000565,8,00,00,00,00,00,01,3D,5C,,27732.501930,R
,0,00000783,8,00,00,00,00,00,01,3D,5C,,27732.502350,R
,0,00000163,8,00,00,00,00,00,01,3D,5D,,27732.503630,R
,0,000000C4,8,F4,06,00,00,00,00,00,00,,27732.503970,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.504140,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.504400,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.504660,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.504910,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.505170,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.505420,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.505680,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.505940,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.506190,R
,0,00000783,8,00,00,00,00,00,01,3D,5D,,27732.506360,R
,0,00000565,8,00,00,00,00,00,01,3D,5D,,27732.506620,R
,0,00000163,8,00,00,00,00,00,01,3D,5E,,27732.507050,R
,0,00000565,8,00,00,00,00,00,01,3D,5E,,27732.507390,R
,0,00000783,8,00,00,00,00,00,01,3D,5E,,27732.507810,R
,0,00000163,8,00,00,00,00,00,01,3D,5F,,27732.508410,R
,0,00000565,8,00,00,00,00,00,01,3D,5F,,27732.508840,R
,0,00000783,8,00,00,00,00,00,01,3D,5F,,27732.509260,R
,0,00000163,8,00,00,00,00,00,01,3D,60,,27732.509860,R
,0,00000565,8,00,00,00,00,00,01,3D,60,,27732.510290,R
,0,00000783,8,00,00,00,00,00,01,3D,60,,27732.510710,R
,0,00000163,8,00,00,00,00,00,01,3D,61,,27732.511740,R
,0,00000565,8,00,00,00,00,00,01,3D,61,,27732.512170,R
,0,00000783,8,00,00,00,00,00,01,3D,61,,27732.512590,R
,0,00000163,8,00,00,00,00,00,01,3D,62,,27732.513790,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.514040,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.514300,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.514550,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.514810,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.515070,R
,0,000000C4,8,F4,06,00,00,00,00,00,00,,27732.515320,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.515490,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.515750,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.516010,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.516260,R
,0,00000783,8,00,00,00,00,00,01,3D,62,,27732.516520,R
,0,00000565,8,00,00,00,00,00,01,3D,62,,27732.516770,R
,0,00000163,8,00,00,00,00,00,01,3D,63,,27732.517110,R
,0,00000565,8,00,00,00,00,00,01,3D,63,,27732.517540,R
,0,00000783,8,00,00,00,00,00,01,3D,63,,27732.517880,R
,0,00000163,8,00,00,00,00,00,01,3E,00,,27732.518480,R
,0,00000565,8,00,00,00,00,00,01,3E,00,,27732.518910,R
,0,00000783,8,00,00,00,00,00,01,3E,00,,27732.519330,R
,0,00000163,8,00,00,00,00,00,01,3E,01,,27732.519930,R
,0,00000565,8,00,00,00,00,00,01,3E,01,,27732.520360,R
,0,00000783,8,00,00,00,00,00,01,3E,01,,27732.520700,R
,0,00000163,8,00,00,00,00,00,01,3E,02,,27732.521980,R
,0,00000565,8,00,00,00,00,00,01,3E,02,,27732.522320,R
,0,00000783,8,00,00,00,00,00,01,3E,02,,27732.522750,R
,0,000000A3,8,24,09,00,00,00,00,00,00,,27732.523940,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.524200,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.524450,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.524620,R
,0,000000B3,8,EC,09,00,00,00,00,00,00,,27732.524880,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.525140,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.525390,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.525650,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.525900,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.526160,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.526420,R
,0,00000565,8,00,00,00,00,00,01,3E,03,,27732.526670,R
,0,00000163,8,00,00,00,00,00,01,3E,03,,27732.526840,R
,0,00000783,8,00,00,00,00,00,01,3E,03,,27732.527100,R
,0,00000163,8,00,00,00,00,00,01,3E,04,,27732.527700,R
,0,00000565,8,00,00,00,00,00,01,3E,04,,27732.528120,R
,0,00000783,8,00,00,00,00,00,01,3E,04,,27732.528550,R
,0,00000163,8,00,00,00,00,00,01,3E,05,,27732.529150,R
,0,00000565,8,00,00,00,00,00,01,3E,05,,27732.529490,R
,0,00000783,8,00,00,00,00,00,01,3E,05,,27732.529910,R
,0,00000163,8,00,00,00,00,00,01,3E,06,,27732.530510,R
,0,00000565,8,00,00,00,00,00,01,3E,06,,27732.530940,R
,0,00000783,8,00,00,00,00,00,01,3E,06,,27732.531370,R
,0,00000163,8,00,00,00,00,00,01,3E,07,,27732.532130,R
,0,00000565,8,00,00,00,00,00,01,3E,07,,27732.532560,R
,0,00000783,8,00,00,00,00,00,01,3E,07,,27732.532900,R
,0,000000A3,8,24,09,00,00,00,00,00,00,,27732.533930,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.534180,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.534440,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.534690,R
,0,000000B3,8,EC,09,00,00,00,00,00,00,,27732.534860,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.535120,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.535380,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.535630,R
,0,00000163,8,00,00,00,00,00,01,3E,08,,27732.535890,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.536140,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.536400,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.536660,R
,0,00000565,8,00,00,00,00,00,01,3E,08,,27732.536910,R
,0,00000783,8,00,00,00,00,00,01,3E,08,,27732.537250,R
,0,00000163,8,00,00,00,00,00,01,3E,09,,27732.537850,R
,0,00000565,8,00,00,00,00,00,01,3E,09,,27732.538280,R
,0,00000783,8,00,00,00,00,00,01,3E,09,,27732.538700,R
,0,00000163,8,00,00,00,00,00,01,3E,0A,,27732.539300,R
,0,00000565,8,00,00,00,00,00,01,3E,0A,,27732.539640,R
,0,00000783,8,00,00,00,00,00,01,3E,0A,,27732.540070,R
,0,00000163,8,00,00,00,00,00,01,3E,0B,,27732.540750,R
,0,00000565,8,00,00,00,00,00,01,3E,0B,,27732.541090,R
,0,00000783,8,00,00,00,00,00,01,3E,0B,,27732.541520,R
,0,00000163,8,00,00,00,00,00,01,3E,0C,,27732.542370,R
,0,00000565,8,00,00,00,00,00,01,3E,0C,,27732.542710,R
,0,00000783,8,00,00,00,00,00,01,3E,0C,,27732.543140,R
,0,000000A3,8,24,09,00,00,00,00,00,00,,27732.543910,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.544170,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.544420,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.544680,R
,0,000000B3,8,EC,09,00,00,00,00,00,00,,27732.544930,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.545100,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.545360,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.545620,R
,0,00000163,8,00,00,00,00,00,01,3E,0D,,27732.545870,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.546130,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.546380,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.546640,R
,0,00000565,8,00,00,00,00,00,01,3E,0D,,27732.546900,R
,0,00000783,8,00,00,00,00,00,01,3E,0D,,27732.547240,R
,0,00000163,8,00,00,00,00,00,01,3E,0E,,27732.547830,R
,0,00000565,8,00,00,00,00,00,01,3E,0E,,27732.548260,R
,0,00000783,8,00,00,00,00,00,01,3E,0E,,27732.548690,R
,0,00000163,8,00,00,00,00,00,01,3E,0F,,27732.549290,R
,0,00000565,8,00,00,00,00,00,01,3E,0F,,27732.549710,R
,0,00000783,8,00,00,00,00,00,01,3E,0F,,27732.550050,R
,0,00000163,8,00,00,00,00,00,01,3E,10,,27732.550650,R
,0,00000565,8,00,00,00,00,00,01,3E,10,,27732.551080,R
,0,00000783,8,00,00,00,00,00,01,3E,10,,27732.551500,R
,0,00000163,8,00,00,00,00,00,01,3E,11,,27732.552530,R
,0,00000565,8,00,00,00,00,00,01,3E,11,,27732.552950,R
,0,00000783,8,00,00,00,00,00,01,3E,11,,27732.553300,R
,0,000000A3,8,24,09,00,00,00,00,00,00,,27732.553890,R
,0,00000090,8,64,00,00,00,00,00,00,00,,27732.554150,R
,0,00000098,8,64,00,00,00,00,00,00,00,,27732.554410,R
,0,000000B2,8,64,00,00,00,00,00,00,00,,27732.554660,R
,0,000000B3,8,EC,09,00,00,00,00,00,00,,27732.554920,R
,0,000000B5,8,64,00,00,00,00,00,00,00,,27732.555170,R
,0,000000C2,8,64,00,00,00,00,00,00,00,,27732.555340,R
,0,000000C5,8,64,00,00,00,00,00,00,00,,27732.555600,R
,0,00000163,8,00,00,00,00,00,01,3E,12,,27732.555860,R
,0,00000230,8,64,00,00,00,00,00,00,00,,27732.556110,R
,0,00000323,8,64,00,00,00,00,00,00,00,,27732.556370,R
,0,00000500,8,64,00,00,00,00,00,00,00,,27732.556620,R
,0,00000565,8,00,00,00,00,00,01,3E,12,,27732.556880,R
,0,00000783,8,00,00,00,00,00,01,3E,12,,27732.557310,R
,0,00000163,8,00,00,00,00,00,01,3E,13,,27732.557900,R
,0,00000565,8,00,00,00,00,00,01,3E,13,,27732.558250,R
,0,00000783,8,00,00,00,00,00,01,3E,13,,27732.558670,R
,0,00000163,8,00,00,00,00,00,01,3E,14,,27732.559270,R
,0,00000565,8,00,00,00,00,00,01,3E,14,,27732.559700,R
,0,00000783,8,00,00,00,00,00,01,3E,14,,27732.560040,R
,0,00000163,8,00,00,00,00,00,01,3E,15,,27732.560720,R
,0,00000565,8,00,00,00,00,00,01,3E,15,,27732.561060,R
